application_id,subject_id,app_date,region_code,product_code,lender_code,channel,requested_amount,tenor_months,decision
APP00024055,SUBJ000002335,2025-04-27,SUMUT,FINTECH,BNK001,Mobile App,10020000,60,REJECT
APP00024056,SUBJ000957393,2025-08-25,SUMUT,BNPL,FIN004,Mobile App,2310000,12,REJECT
APP00024057,SUBJ000675707,2025-04-15,LAMPUNG,CC,FIN001,Agent,19700000,36,REVIEW
APP00024058,SUBJ000538177,2026-01-13,JATIM,CC,BNK004,Branch,6660000,6,APPROVE
APP00024059,SUBJ000163158,2025-07-11,DKI,KKB,FIN006,Web,165670000,24,APPROVE
APP00024060,SUBJ000579530,2025-12-16,SUMSEL,CC,BNK006,Web,26220000,120,APPROVE
APP00024061,SUBJ000290664,2025-09-03,DKI,KTA,BNK005,Mobile App,34040000,60,REJECT
APP00024062,SUBJ000681406,2025-08-29,RIAU,CC,FIN003,Agent,18480000,12,REVIEW
APP00024063,SUBJ000134820,2026-03-03,SUMSEL,FINTECH,FIN003,Web,4270000,36,REVIEW
APP00024064,SUBJ000944235,2025-03-04,BANTEN,BNPL,BNK004,Web,4330000,120,REJECT
APP00024065,SUBJ000372942,2025-06-03,JABAR,KPR,BNK005,Branch,208450000,180,REVIEW
APP00024066,SUBJ000104899,2026-04-28,JABAR,BNPL,FIN006,Partner,3810000,24,REVIEW
APP00024067,SUBJ000399595,2025-11-18,KALBAR,KTA,BNK002,Mobile App,80820000,24,APPROVE
APP00024068,SUBJ000820223,2025-12-04,SUMUT,FINTECH,BNK004,Agent,8280000,36,APPROVE
APP00024069,SUBJ000886741,2025-11-18,RIAU,KTA,FIN004,Branch,24670000,24,APPROVE
APP00024070,SUBJ000376211,2025-10-21,LAMPUNG,CC,FIN001,Branch,9270000,36,APPROVE
APP00024071,SUBJ000412666,2025-02-18,YOGYA,KTA,FIN004,Mobile App,65430000,6,REJECT
APP00024072,SUBJ000256142,2025-02-07,BALI,FINTECH,BNK001,Branch,3420000,6,REVIEW
APP00024073,SUBJ000211997,2025-10-09,BALI,MODAL,BNK001,Mobile App,75030000,48,REJECT
APP00024074,SUBJ000605169,2026-06-28,PAPUA,FINTECH,FIN006,Branch,13760000,180,REVIEW
APP00024075,SUBJ000698197,2025-08-15,SUMSEL,CC,FIN004,Branch,20240000,3,APPROVE
APP00024076,SUBJ000713963,2025-12-28,SUMSEL,CC,BNK001,Mobile App,7130000,60,REJECT
APP00024077,SUBJ000977385,2025-12-29,PAPUA,KTA,BNK002,Mobile App,36170000,120,REVIEW
APP00024078,SUBJ000458210,2026-01-23,JATIM,BNPL,FIN004,Mobile App,1280000,60,REJECT
APP00024079,SUBJ000454364,2025-02-12,RIAU,KKB,BNK005,Mobile App,137940000,12,APPROVE
APP00024080,SUBJ000882597,2026-06-20,BANTEN,CC,BNK001,Mobile App,12370000,24,APPROVE
APP00024081,SUBJ000105109,2026-02-28,SULSEL,KPR,FIN006,Branch,675760000,6,APPROVE
APP00024082,SUBJ000500875,2026-06-15,BALI,KKB,BNK004,Mobile App,260540000,48,REVIEW
APP00024083,SUBJ000301679,2025-02-26,SUMUT,KTA,BNK002,Web,59480000,3,REJECT
APP00024084,SUBJ000608035,2025-08-01,JATIM,KKB,BNK004,Agent,174870000,48,APPROVE
APP00024085,SUBJ000791639,2026-03-06,LAMPUNG,KTA,FIN005,Web,53290000,48,APPROVE
APP00024086,SUBJ000856484,2026-05-29,SULSEL,FINTECH,FIN005,Mobile App,7300000,180,APPROVE
APP00024087,SUBJ000383281,2025-06-13,SUMUT,KTA,FIN002,Agent,40990000,3,APPROVE
APP00024088,SUBJ000470198,2025-07-14,LAMPUNG,KTA,FIN002,Mobile App,41850000,60,REVIEW
APP00024089,SUBJ000820603,2025-07-31,LAMPUNG,MODAL,BNK002,Mobile App,146890000,6,REVIEW
APP00024090,SUBJ000888880,2025-06-23,SUMUT,CC,BNK002,Mobile App,16260000,6,REVIEW
APP00024091,SUBJ000611618,2026-05-12,LAMPUNG,MODAL,BNK006,Partner,258970000,12,REJECT
APP00024092,SUBJ000992665,2025-08-20,SUMUT,CC,BNK002,Web,9740000,24,REJECT
APP00024093,SUBJ000727445,2026-03-15,SULUT,BNPL,BNK005,Mobile App,4390000,60,REVIEW
APP00024094,SUBJ000330071,2025-10-13,SUMSEL,KKB,FIN005,Mobile App,142350000,60,APPROVE
APP00024095,SUBJ000880703,2025-07-29,JABAR,FINTECH,BNK001,Partner,9790000,120,REJECT
APP00024096,SUBJ000138237,2025-07-13,DKI,CC,BNK006,Web,8160000,180,REJECT
APP00024097,SUBJ000407305,2025-08-14,JATIM,FINTECH,FIN001,Branch,13600000,12,REJECT
APP00024098,SUBJ000180061,2026-01-25,SUMUT,BNPL,FIN001,Branch,2570000,3,REVIEW
APP00024099,SUBJ000140017,2026-04-25,NTB,KPR,FIN004,Web,776560000,120,APPROVE
APP00024100,SUBJ000930742,2025-08-29,YOGYA,CC,FIN006,Branch,16450000,48,APPROVE
APP00024101,SUBJ000609373,2026-06-24,LAMPUNG,KKB,FIN004,Agent,186860000,120,APPROVE
APP00024102,SUBJ000507846,2025-09-20,LAMPUNG,FINTECH,BNK002,Partner,7760000,120,REJECT
APP00024103,SUBJ000916280,2026-01-03,DKI,BNPL,FIN003,Branch,1560000,180,APPROVE
APP00024104,SUBJ000641574,2026-03-24,SULSEL,CC,FIN006,Mobile App,20540000,36,REVIEW
APP00024105,SUBJ000141503,2026-05-23,JABAR,KTA,BNK002,Mobile App,71620000,24,APPROVE
APP00024106,SUBJ000371444,2026-01-20,RIAU,KKB,FIN002,Web,223150000,36,APPROVE
APP00024107,SUBJ000840046,2026-05-18,LAMPUNG,KTA,FIN001,Branch,83040000,12,APPROVE
APP00024108,SUBJ000036150,2025-04-27,LAMPUNG,KTA,BNK006,Agent,76100000,60,REJECT
APP00024109,SUBJ000619120,2025-08-13,JATIM,CC,FIN001,Web,24620000,12,REJECT
APP00024110,SUBJ000132613,2025-09-02,NTB,MODAL,FIN002,Mobile App,81740000,48,APPROVE
APP00024111,SUBJ000469977,2025-11-27,SULSEL,BNPL,FIN004,Mobile App,4790000,60,APPROVE
APP00024112,SUBJ000040395,2026-02-19,SUMUT,FINTECH,BNK005,Mobile App,5280000,24,APPROVE
APP00024113,SUBJ000188093,2026-05-03,SUMSEL,CC,BNK002,Mobile App,12230000,36,APPROVE
APP00024114,SUBJ000724229,2025-10-31,KALBAR,CC,BNK001,Mobile App,18430000,6,REVIEW
APP00024115,SUBJ000194315,2026-05-30,DKI,CC,FIN002,Agent,19270000,12,APPROVE
APP00024116,SUBJ000839627,2025-10-25,JATIM,MODAL,FIN004,Web,67600000,120,APPROVE
APP00024117,SUBJ000367797,2026-05-31,JATIM,FINTECH,BNK006,Mobile App,7740000,12,APPROVE
APP00024118,SUBJ000340116,2025-05-15,BALI,FINTECH,BNK006,Partner,8450000,120,APPROVE
APP00024119,SUBJ000756552,2025-11-04,LAMPUNG,KPR,BNK004,Branch,271820000,120,APPROVE
APP00024120,SUBJ000010809,2025-05-15,RIAU,CC,FIN005,Branch,6590000,24,APPROVE
APP00024121,SUBJ000441054,2025-03-10,KALTIM,KTA,FIN004,Branch,58470000,6,APPROVE
APP00024122,SUBJ000832090,2026-02-18,SULUT,KTA,FIN006,Branch,71670000,3,REJECT
APP00024123,SUBJ000955610,2025-09-02,DKI,FINTECH,BNK005,Agent,7250000,12,REVIEW
APP00024124,SUBJ000527671,2026-04-11,LAMPUNG,CC,FIN001,Branch,20430000,36,REVIEW
APP00024125,SUBJ000673737,2025-05-15,SULSEL,BNPL,FIN001,Web,3580000,6,REJECT
APP00024126,SUBJ000356698,2025-04-10,YOGYA,BNPL,BNK005,Agent,3860000,48,APPROVE
APP00024127,SUBJ000978765,2025-04-29,JABAR,KTA,FIN006,Mobile App,76820000,24,REVIEW
APP00024128,SUBJ000180743,2025-12-22,BANTEN,CC,BNK005,Agent,21730000,12,APPROVE
APP00024129,SUBJ000781907,2025-05-26,SUMSEL,KPR,FIN001,Branch,855970000,12,APPROVE
APP00024130,SUBJ000884705,2026-05-12,JATIM,CC,BNK004,Agent,16940000,36,APPROVE
APP00024131,SUBJ000697286,2026-04-15,JABAR,BNPL,FIN005,Mobile App,1390000,6,APPROVE
APP00024132,SUBJ000563687,2025-05-26,JATENG,MODAL,BNK001,Branch,201880000,120,APPROVE
APP00024133,SUBJ000501859,2026-06-10,LAMPUNG,CC,FIN005,Mobile App,10630000,3,REJECT
APP00024134,SUBJ000240073,2025-06-03,RIAU,KTA,BNK006,Branch,62450000,3,APPROVE
APP00024135,SUBJ000456056,2025-03-05,KALTIM,BNPL,BNK006,Branch,4180000,120,APPROVE
APP00024136,SUBJ000317975,2026-06-12,SULUT,KPR,BNK002,Web,232130000,48,REJECT
APP00024137,SUBJ000405408,2026-05-13,DKI,CC,BNK006,Web,13830000,60,APPROVE
APP00024138,SUBJ000604830,2026-05-31,NTB,FINTECH,BNK004,Mobile App,4110000,24,REJECT
APP00024139,SUBJ000521245,2025-08-23,DKI,KTA,FIN005,Web,70980000,180,APPROVE
APP00024140,SUBJ000070905,2026-06-26,RIAU,CC,FIN004,Mobile App,12910000,60,REJECT
APP00024141,SUBJ000830275,2025-09-05,DKI,KKB,FIN005,Branch,349140000,3,APPROVE
APP00024142,SUBJ000077865,2025-10-16,KALBAR,KKB,BNK004,Web,108480000,48,APPROVE
APP00024143,SUBJ000029773,2025-07-08,KALTIM,KKB,FIN003,Web,309960000,6,APPROVE
APP00024144,SUBJ000685583,2026-05-06,KALTIM,KTA,BNK002,Web,26320000,6,APPROVE
APP00024145,SUBJ000195815,2026-01-06,SUMSEL,BNPL,FIN004,Mobile App,3010000,60,APPROVE
APP00024146,SUBJ000057075,2025-04-30,LAMPUNG,KKB,FIN005,Web,303650000,24,APPROVE
APP00024147,SUBJ000285345,2025-06-29,DKI,FINTECH,FIN003,Mobile App,13890000,3,REJECT
APP00024148,SUBJ000847103,2025-02-07,SUMUT,BNPL,BNK006,Mobile App,4340000,24,APPROVE
APP00024149,SUBJ000388913,2026-05-01,SULSEL,CC,FIN001,Branch,19660000,48,REJECT
APP00024150,SUBJ000765748,2025-11-16,SUMSEL,BNPL,FIN003,Web,4500000,120,APPROVE
APP00024151,SUBJ000970649,2025-11-23,JATIM,BNPL,BNK004,Mobile App,4500000,36,APPROVE
APP00024152,SUBJ000043377,2025-11-30,JATIM,BNPL,BNK004,Branch,1820000,36,APPROVE
APP00024153,SUBJ000244695,2025-08-31,DKI,KTA,FIN003,Mobile App,72200000,60,REJECT
APP00024154,SUBJ000410336,2025-06-05,DKI,FINTECH,BNK004,Mobile App,13790000,120,APPROVE
APP00024155,SUBJ000015067,2025-07-31,BALI,CC,FIN005,Web,10420000,36,APPROVE
APP00024156,SUBJ000186705,2026-03-28,RIAU,BNPL,BNK005,Branch,3730000,12,REVIEW
APP00024157,SUBJ000017575,2025-05-12,SULSEL,CC,FIN001,Mobile App,25750000,48,APPROVE
APP00024158,SUBJ000994838,2025-04-07,KALTIM,KPR,BNK006,Branch,575130000,120,REVIEW
APP00024159,SUBJ000005073,2025-08-16,RIAU,BNPL,FIN002,Mobile App,4770000,24,APPROVE
APP00024160,SUBJ000265133,2025-06-11,SUMUT,KTA,BNK001,Mobile App,24050000,3,APPROVE
APP00024161,SUBJ000888159,2025-07-24,BANTEN,KTA,FIN002,Branch,73500000,24,REVIEW
APP00024162,SUBJ000927544,2026-04-03,SULSEL,BNPL,BNK006,Web,1970000,12,REJECT
APP00024163,SUBJ000132608,2025-11-30,RIAU,CC,FIN005,Web,19860000,60,REJECT
APP00024164,SUBJ000543112,2026-06-13,KALBAR,BNPL,BNK006,Mobile App,4220000,120,REJECT
APP00024165,SUBJ000534931,2026-01-30,RIAU,FINTECH,BNK006,Partner,12710000,60,APPROVE
APP00024166,SUBJ000590447,2025-05-15,SULSEL,BNPL,FIN001,Partner,4630000,36,APPROVE
APP00024167,SUBJ000828179,2026-05-06,JATIM,KPR,BNK005,Branch,675250000,120,APPROVE
APP00024168,SUBJ000221609,2025-02-02,YOGYA,BNPL,FIN003,Mobile App,4780000,180,REJECT
APP00024169,SUBJ000898130,2026-06-03,BANTEN,KKB,BNK004,Mobile App,178290000,180,APPROVE
APP00024170,SUBJ000234376,2026-03-21,YOGYA,BNPL,FIN002,Mobile App,4590000,120,REJECT
APP00024171,SUBJ000978220,2025-10-13,YOGYA,CC,FIN001,Mobile App,26430000,36,APPROVE
APP00024172,SUBJ000430013,2025-07-08,DKI,FINTECH,FIN006,Mobile App,13350000,48,REVIEW
APP00024173,SUBJ000841822,2025-10-22,DKI,BNPL,BNK003,Branch,4560000,60,APPROVE
APP00024174,SUBJ000500707,2026-03-15,RIAU,KKB,BNK005,Mobile App,267730000,3,APPROVE
APP00024175,SUBJ000618699,2026-03-03,LAMPUNG,KTA,FIN002,Branch,65510000,24,APPROVE
APP00024176,SUBJ000019573,2025-02-02,RIAU,CC,BNK003,Mobile App,15540000,180,REJECT
APP00024177,SUBJ000643189,2025-03-21,NTB,KTA,FIN006,Mobile App,45160000,12,APPROVE
APP00024178,SUBJ000634658,2025-12-09,YOGYA,CC,BNK003,Mobile App,13920000,48,REJECT
APP00024179,SUBJ000863556,2026-06-24,LAMPUNG,FINTECH,BNK006,Branch,9290000,6,APPROVE
APP00024180,SUBJ000066656,2025-05-25,DKI,BNPL,FIN006,Branch,4960000,3,REJECT
APP00024181,SUBJ000191890,2026-06-26,RIAU,KTA,BNK001,Agent,77400000,24,APPROVE
APP00024182,SUBJ000412917,2025-03-16,JATIM,KPR,BNK001,Mobile App,364410000,120,REJECT
APP00024183,SUBJ000054683,2025-07-11,JABAR,CC,BNK003,Mobile App,17340000,3,APPROVE
APP00024184,SUBJ000868080,2025-12-24,JATIM,KPR,FIN005,Mobile App,736110000,36,REJECT
APP00024185,SUBJ000308215,2025-05-17,BANTEN,FINTECH,FIN005,Agent,9260000,180,APPROVE
APP00024186,SUBJ000697614,2026-03-08,SULSEL,CC,FIN005,Mobile App,9280000,24,APPROVE
APP00024187,SUBJ000731763,2025-02-28,LAMPUNG,CC,FIN002,Partner,15960000,24,REJECT
APP00024188,SUBJ000101331,2025-06-29,DKI,KTA,BNK002,Partner,67560000,6,REJECT
APP00024189,SUBJ000292718,2025-03-01,SUMSEL,CC,FIN001,Web,14890000,120,APPROVE
APP00024190,SUBJ000042957,2025-03-25,SUMSEL,BNPL,FIN006,Branch,1830000,12,REJECT
APP00024191,SUBJ000940618,2025-02-18,BANTEN,KTA,BNK003,Partner,54720000,6,APPROVE
APP00024192,SUBJ000958508,2025-11-25,KALTIM,KPR,BNK005,Partner,460100000,48,REJECT
APP00024193,SUBJ000137458,2025-03-06,RIAU,MODAL,FIN003,Branch,225190000,12,APPROVE
APP00024194,SUBJ000948175,2025-03-20,JATIM,CC,FIN004,Mobile App,10450000,6,REVIEW
APP00024195,SUBJ000306602,2025-03-18,JATENG,KTA,FIN003,Branch,89870000,48,REJECT
APP00024196,SUBJ000439121,2026-06-06,RIAU,KKB,BNK004,Mobile App,269120000,60,APPROVE
APP00024197,SUBJ000906006,2025-10-24,SUMSEL,CC,FIN002,Web,6810000,120,REJECT
APP00024198,SUBJ000343484,2026-02-25,DKI,CC,FIN006,Web,14050000,60,APPROVE
APP00024199,SUBJ000472584,2025-07-06,SUMUT,KPR,FIN003,Branch,614860000,48,APPROVE
APP00024200,SUBJ000727611,2026-06-01,LAMPUNG,CC,FIN003,Mobile App,25220000,24,REVIEW
APP00024201,SUBJ000529455,2025-01-23,LAMPUNG,FINTECH,BNK005,Branch,8200000,3,APPROVE
APP00024202,SUBJ000854853,2025-11-28,JATIM,CC,BNK005,Branch,19140000,3,REVIEW
APP00024203,SUBJ000659997,2026-04-01,JATIM,BNPL,FIN006,Branch,1290000,36,APPROVE
APP00024204,SUBJ000932467,2026-03-12,DKI,CC,BNK006,Mobile App,20770000,12,APPROVE
APP00024205,SUBJ000835535,2025-05-27,BALI,FINTECH,BNK004,Mobile App,8120000,48,APPROVE
APP00024206,SUBJ000080475,2025-07-12,JATIM,CC,FIN001,Web,22730000,120,REVIEW
APP00024207,SUBJ000199544,2025-04-05,BANTEN,BNPL,FIN004,Mobile App,4320000,180,APPROVE
APP00024208,SUBJ000023897,2026-01-18,JATIM,CC,BNK001,Branch,10670000,48,APPROVE
APP00024209,SUBJ000085376,2026-03-16,SULSEL,FINTECH,FIN001,Mobile App,5210000,180,APPROVE
APP00024210,SUBJ000830349,2025-11-28,KALTIM,KPR,BNK005,Branch,598430000,120,APPROVE
APP00024211,SUBJ000390307,2026-01-23,JABAR,FINTECH,FIN001,Mobile App,14370000,6,REVIEW
APP00024212,SUBJ000192759,2025-08-01,SULUT,BNPL,BNK002,Mobile App,2010000,3,REJECT
APP00024213,SUBJ000737265,2025-08-20,DKI,FINTECH,FIN004,Mobile App,6050000,120,REJECT
APP00024214,SUBJ000472103,2025-08-22,KALTIM,CC,FIN001,Partner,21060000,180,REJECT
APP00024215,SUBJ000344148,2025-05-06,RIAU,CC,BNK003,Web,14870000,120,REJECT
APP00024216,SUBJ000715006,2026-01-19,DKI,FINTECH,BNK003,Web,7360000,24,APPROVE
APP00024217,SUBJ000330082,2025-05-16,MALUKU,KKB,BNK005,Agent,311760000,6,APPROVE
APP00024218,SUBJ000049053,2025-05-01,LAMPUNG,BNPL,BNK001,Mobile App,4590000,3,APPROVE
APP00024219,SUBJ000604197,2025-11-29,SUMUT,KPR,BNK005,Mobile App,264520000,60,REVIEW
APP00024220,SUBJ000781273,2025-07-08,KALTIM,BNPL,FIN004,Web,3500000,120,APPROVE
APP00024221,SUBJ000187243,2025-10-16,KALTIM,BNPL,BNK004,Branch,3660000,24,APPROVE
APP00024222,SUBJ000288785,2025-07-04,BALI,CC,BNK005,Partner,21950000,3,REJECT
APP00024223,SUBJ000427747,2025-08-10,KALBAR,BNPL,BNK006,Branch,1590000,3,REVIEW
APP00024224,SUBJ000484440,2026-06-12,BANTEN,MODAL,FIN005,Branch,86420000,3,APPROVE
APP00024225,SUBJ000345198,2026-02-02,BALI,KTA,BNK003,Mobile App,30040000,48,APPROVE
APP00024226,SUBJ000799003,2026-03-04,RIAU,BNPL,BNK006,Mobile App,1830000,120,APPROVE
APP00024227,SUBJ000604055,2025-08-08,JATENG,KTA,BNK004,Mobile App,82410000,60,REVIEW
APP00024228,SUBJ000949994,2025-08-13,KALTIM,KKB,FIN003,Branch,210330000,3,REVIEW
APP00024229,SUBJ000477218,2026-04-12,KALTIM,KPR,BNK003,Web,832790000,60,REJECT
APP00024230,SUBJ000808450,2025-02-01,KALTIM,KPR,FIN004,Agent,734970000,120,REVIEW
APP00024231,SUBJ000398274,2025-07-28,LAMPUNG,KPR,FIN006,Web,295850000,48,APPROVE
APP00024232,SUBJ000392778,2025-02-16,KALTIM,KKB,BNK002,Branch,288810000,24,APPROVE
APP00024233,SUBJ000448717,2026-02-13,SULSEL,KTA,BNK005,Agent,69490000,120,REJECT
APP00024234,SUBJ000892470,2025-01-01,SULUT,BNPL,FIN005,Mobile App,2550000,12,REVIEW
APP00024235,SUBJ000340639,2026-04-06,SUMUT,KPR,BNK003,Web,538530000,12,REVIEW
APP00024236,SUBJ000829764,2025-10-23,SULUT,BNPL,FIN006,Partner,2090000,120,REJECT
APP00024237,SUBJ000517582,2025-03-21,SUMUT,FINTECH,FIN002,Partner,4180000,3,APPROVE
APP00024238,SUBJ000326214,2025-10-19,YOGYA,CC,FIN005,Web,21330000,36,REVIEW
APP00024239,SUBJ000732198,2026-01-27,JABAR,BNPL,BNK005,Partner,5230000,48,APPROVE
APP00024240,SUBJ000017526,2025-10-23,DKI,KKB,BNK002,Branch,350850000,3,APPROVE
APP00024241,SUBJ000041966,2025-11-18,DKI,MODAL,FIN002,Agent,96490000,60,APPROVE
APP00024242,SUBJ000448718,2025-09-10,YOGYA,KPR,FIN005,Mobile App,363670000,60,REJECT
APP00024243,SUBJ000891521,2026-02-28,BALI,KTA,BNK005,Web,79470000,180,REVIEW
APP00024244,SUBJ000766969,2025-05-13,DKI,FINTECH,BNK006,Mobile App,8100000,120,APPROVE
APP00024245,SUBJ000593205,2025-06-14,SULUT,KKB,BNK006,Branch,87540000,36,REVIEW
APP00024246,SUBJ000771634,2025-04-07,BALI,BNPL,FIN006,Mobile App,2010000,6,APPROVE
APP00024247,SUBJ000109479,2025-06-15,LAMPUNG,KTA,BNK001,Agent,65200000,3,APPROVE
APP00024248,SUBJ000423312,2025-03-30,JATIM,KTA,BNK004,Mobile App,34040000,180,REJECT
APP00024249,SUBJ000661139,2025-10-22,SUMUT,BNPL,BNK005,Mobile App,2300000,12,APPROVE
APP00024250,SUBJ000174329,2025-08-05,SULSEL,CC,FIN001,Mobile App,12050000,180,APPROVE
APP00024251,SUBJ000517989,2025-09-20,RIAU,FINTECH,FIN002,Branch,7380000,3,REJECT
APP00024252,SUBJ000746370,2026-01-18,BALI,KTA,FIN002,Partner,78070000,180,APPROVE
APP00024253,SUBJ000147906,2026-01-26,LAMPUNG,KPR,FIN004,Mobile App,859090000,36,APPROVE
APP00024254,SUBJ000727594,2025-07-29,BANTEN,FINTECH,BNK004,Mobile App,10510000,6,REJECT
APP00024255,SUBJ000954315,2025-03-06,DKI,FINTECH,BNK001,Web,5960000,12,APPROVE
APP00024256,SUBJ000072040,2025-07-29,SUMUT,CC,BNK003,Agent,10780000,3,APPROVE
APP00024257,SUBJ000764312,2026-02-16,JATIM,KPR,FIN002,Web,875290000,36,REJECT
APP00024258,SUBJ000563013,2025-05-06,YOGYA,FINTECH,FIN004,Branch,11590000,120,APPROVE
APP00024259,SUBJ000591497,2025-12-23,KALTIM,KTA,BNK001,Agent,69220000,12,APPROVE
APP00024260,SUBJ000439541,2026-01-27,JATIM,CC,FIN001,Branch,11290000,36,APPROVE
APP00024261,SUBJ000797524,2026-01-05,JATENG,KPR,FIN005,Web,850370000,6,REJECT
APP00024262,SUBJ000818952,2025-08-18,DKI,CC,BNK003,Mobile App,17470000,24,REVIEW
APP00024263,SUBJ000838548,2025-07-04,SUMUT,KPR,BNK003,Branch,567750000,12,REVIEW
APP00024264,SUBJ000942921,2025-10-14,JATIM,FINTECH,FIN004,Mobile App,10670000,36,APPROVE
APP00024265,SUBJ000490704,2025-08-11,DKI,FINTECH,BNK001,Partner,3480000,3,APPROVE
APP00024266,SUBJ000308703,2025-03-07,SUMUT,FINTECH,BNK003,Mobile App,12970000,180,APPROVE
APP00024267,SUBJ000226288,2025-08-19,LAMPUNG,KTA,FIN004,Agent,48340000,24,REJECT
APP00024268,SUBJ000449946,2026-03-05,LAMPUNG,BNPL,BNK002,Partner,3520000,180,APPROVE
APP00024269,SUBJ000574266,2025-07-22,JABAR,KPR,BNK003,Agent,237620000,12,REJECT
APP00024270,SUBJ000683761,2025-06-14,LAMPUNG,CC,BNK002,Mobile App,11860000,6,APPROVE
APP00024271,SUBJ000348059,2025-10-17,LAMPUNG,FINTECH,BNK006,Branch,10240000,48,APPROVE
APP00024272,SUBJ000538193,2026-02-14,SULUT,KTA,FIN001,Mobile App,86770000,6,APPROVE
APP00024273,SUBJ000013903,2026-01-19,BANTEN,FINTECH,BNK006,Mobile App,4640000,6,APPROVE
APP00024274,SUBJ000538613,2025-02-25,SUMUT,KKB,FIN006,Mobile App,196840000,6,APPROVE
APP00024275,SUBJ000800690,2025-05-28,LAMPUNG,MODAL,BNK004,Mobile App,224060000,3,REJECT
APP00024276,SUBJ000065013,2025-03-26,KALTIM,KPR,FIN001,Partner,294920000,48,REJECT
APP00024277,SUBJ000830789,2025-03-19,JATIM,MODAL,FIN002,Branch,229860000,6,APPROVE
APP00024278,SUBJ000673239,2025-11-25,SULSEL,CC,FIN003,Mobile App,23060000,24,APPROVE
APP00024279,SUBJ000258782,2026-05-29,DKI,KTA,BNK004,Mobile App,32190000,180,APPROVE
APP00024280,SUBJ000222312,2026-01-30,JATIM,FINTECH,BNK003,Agent,7350000,6,APPROVE
APP00024281,SUBJ000047446,2026-02-23,SUMUT,BNPL,BNK001,Partner,3440000,3,REVIEW
APP00024282,SUBJ000820613,2025-01-26,SULSEL,CC,FIN006,Branch,19150000,60,APPROVE
APP00024283,SUBJ000845803,2025-05-07,BANTEN,CC,BNK001,Mobile App,6120000,3,REVIEW
APP00024284,SUBJ000794719,2025-12-02,BANTEN,BNPL,BNK002,Branch,4050000,3,REVIEW
APP00024285,SUBJ000052791,2025-11-04,DKI,CC,BNK001,Mobile App,7700000,36,APPROVE
APP00024286,SUBJ000224986,2025-05-12,LAMPUNG,BNPL,BNK002,Mobile App,1660000,48,APPROVE
APP00024287,SUBJ000819513,2026-05-03,YOGYA,KTA,FIN001,Web,24290000,24,REJECT
APP00024288,SUBJ000951479,2025-11-07,BANTEN,KKB,BNK005,Mobile App,148250000,60,APPROVE
APP00024289,SUBJ000092357,2025-01-22,JATIM,KPR,BNK001,Branch,203450000,60,APPROVE
APP00024290,SUBJ000864719,2026-05-15,RIAU,KTA,FIN004,Agent,71420000,36,APPROVE
APP00024291,SUBJ000813852,2026-02-19,SUMSEL,KTA,BNK003,Web,44440000,120,REJECT
APP00024292,SUBJ000654495,2025-03-04,RIAU,FINTECH,BNK005,Mobile App,9040000,180,REJECT
APP00024293,SUBJ000117607,2025-04-16,NTB,BNPL,FIN003,Branch,4640000,24,APPROVE
APP00024294,SUBJ000344615,2026-06-16,LAMPUNG,FINTECH,BNK002,Mobile App,3470000,6,APPROVE
APP00024295,SUBJ000231509,2026-05-10,PAPUA,BNPL,FIN004,Branch,5240000,36,APPROVE
APP00024296,SUBJ000029053,2025-03-26,DKI,KTA,FIN001,Web,28930000,6,APPROVE
APP00024297,SUBJ000847981,2025-02-08,SULSEL,CC,FIN004,Mobile App,23980000,3,REJECT
APP00024298,SUBJ000959294,2025-07-19,SUMSEL,CC,BNK001,Web,10360000,24,APPROVE
APP00024299,SUBJ000285343,2026-02-14,JATENG,KTA,FIN002,Branch,38950000,48,APPROVE
APP00024300,SUBJ000010191,2025-11-23,SULSEL,CC,FIN003,Branch,10670000,48,APPROVE
APP00024301,SUBJ000992621,2026-06-02,SUMSEL,CC,BNK002,Mobile App,20740000,24,APPROVE
APP00024302,SUBJ000898547,2026-05-31,LAMPUNG,CC,BNK006,Partner,15540000,60,APPROVE
APP00024303,SUBJ000457002,2025-07-02,JABAR,KTA,BNK001,Mobile App,78330000,180,APPROVE
APP00024304,SUBJ000302183,2026-04-08,RIAU,CC,BNK006,Mobile App,18210000,3,APPROVE
APP00024305,SUBJ000274146,2025-07-13,JATIM,KTA,FIN006,Branch,57720000,60,APPROVE
APP00024306,SUBJ000262686,2025-03-29,PAPUA,BNPL,BNK006,Mobile App,5340000,60,REJECT
APP00024307,SUBJ000286856,2025-07-11,BANTEN,KKB,BNK003,Branch,134140000,6,REJECT
APP00024308,SUBJ000632167,2026-02-19,SULUT,FINTECH,BNK006,Mobile App,8770000,180,REJECT
APP00024309,SUBJ000667964,2026-01-22,SULUT,FINTECH,BNK004,Mobile App,10570000,6,REJECT
APP00024310,SUBJ000008262,2025-09-14,SUMUT,MODAL,FIN004,Partner,96520000,24,REJECT
APP00024311,SUBJ000043829,2025-11-14,BALI,FINTECH,FIN005,Mobile App,13880000,3,REJECT
APP00024312,SUBJ000056864,2025-01-05,SULSEL,KTA,FIN002,Branch,62220000,36,APPROVE
APP00024313,SUBJ000798324,2026-04-26,SUMUT,KPR,FIN003,Mobile App,369490000,3,REJECT
APP00024314,SUBJ000897803,2026-01-21,DKI,KPR,FIN001,Branch,499230000,24,APPROVE
APP00024315,SUBJ000059688,2026-03-15,RIAU,KKB,BNK006,Partner,95520000,3,APPROVE
